#    TCP    DCTCP    PIFO    SPPIFO    APPIFO
3600   41.82640720788177    39.8623869410609    37.60170879452055    36.44873668066406    35.1964679503891    
5200   54.85173084289618    50.98464786122449    46.34330021045485    46.085312188858694    42.607048792478174    
7000   68.52395075865634    63.26303194915254    57.35120517322432    57.528249945156325    49.65831267947422    
8900   83.90809213636363    79.231978758936    66.70525031116688    69.13946403059514    57.71806998281506    
11100   108.69245629459843    103.00413153352355    73.784382828892    79.30304880793764    64.67343095080287    
14150   141.01146232888198    133.64250197846738    79.88620858398382    86.07554915204679    69.68828544267339    
19000   177.80964145228572    178.42001121180252    89.39275455229532    95.32480114829899    76.75156003033759    
